id,remitente,asunto,contenido,enlaces,adjuntos,label
168,reintegro@citibanamex-verifica.net,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",,,spam
169,estado.cuenta@inbursa.com,Actualización de datos completada,Tu tarjeta terminación ****6924 está lista en la sucursal seleccionada.,https://www.banbajio.com/,,ham
170,reintegro@azteca-ayuda.cc,Acceso no reconocido. Restablece tu contraseña,"Para evitar el cierre, inicia sesión y verifica aquí.",http://hsbc-proteccion.top/session,factura.zip,spam
171,seguridad@banregio.com,Confirmación de pago de tarjeta,Se actualizó tu información de contacto correctamente.,https://www.banorte.com/,,ham
172,no-reply@bbva.mx,Recordatorio de corte de tarjeta,Confirmamos el pago por $6306.88 de tu tarjeta terminación ****8396.,https://www.banorte.com/,,ham
173,reintegro@banorte-alerta.support,Recibe bonificación por lealtad,Actualiza tu método de pago para evitar cargos adicionales.,http://bbva.mx-login.safe-verify.com/ingreso,comprobante.html,spam
174,soporte@banorte.com,Actualización de datos completada,Tu estado de cuenta de febrero ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
175,actualizacion@scotiabank-reclamos.me,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,app_seguridad.apk,spam
176,bloqueo@santander-identidad.info,Comprueba tu dispositivo para continuar,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://hsbc-proteccion.top/session,,spam
177,bloqueo@banorte-alerta.support,Tu cuenta será cerrada en 24 horas,Actualiza tu método de pago para evitar cargos adicionales.,http://bit.ly/banco-verify-123,comprobante.html,spam
178,help-desk@banregio-seguro.su,Confirma tarjeta terminación ****1633,Inicia sesión para activar tu bonificación.,http://short.url/secure-pay,factura.zip,spam
179,help-desk@scotiabank-reclamos.me,Comprueba tu dispositivo para continuar,Actualiza tu método de pago para evitar cargos adicionales.,,,spam
180,reintegro@bancoppel-verify.io,"Actividad inusual, valida tu sesión",Actualiza tu método de pago para evitar cargos adicionales.,,app_seguridad.apk,spam
181,reembolso@banorte-alerta.support,"Pago rechazado, actualiza tu método","Para evitar el cierre, inicia sesión y verifica aquí.",http://bbva.mx-login.safe-verify.com/ingreso,factura.zip,spam
182,estado.cuenta@santander.com.mx,Actualización de datos completada,Se actualizó tu información de contacto correctamente.,https://www.santander.com.mx/,,ham
183,alerta@hsbc-proteccion.top,Recibe bonificación por lealtad,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,,comprobante.html,spam
184,seguridad@banorte-alerta.support,"Reembolso disponible, confirma tus datos",Actualiza tu método de pago para evitar cargos adicionales.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
185,pagos@santander.com.mx,Programación de transferencia exitosa,Tu tarjeta terminación ****1340 está lista en la sucursal seleccionada.,https://www.afirme.com/,movimientos.csv,ham
186,no-reply@afirme.com,Notificación de acceso desde nuevo dispositivo,Tu tarjeta terminación ****7443 está lista en la sucursal seleccionada.,,estado_cuenta.pdf,ham
187,estado.cuenta@bancoppel.com,Recordatorio de corte de tarjeta,Se registró un cargo por $7312.98 en comercio UBER el 14 de agosto.,https://www.cibanco.com/,comprobante_pago.pdf,ham
188,help-desk@scotiabank-reclamos.me,Acceso no reconocido. Restablece tu contraseña,Inicia sesión para activar tu bonificación.,http://citibanamex-verifica.net/auth,acuse.rar,spam
189,actualizacion@scotiabank-reclamos.me,Verifica tu identidad para evitar suspensión,Confirma tu información y actualiza tus preguntas de seguridad.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
190,noreply@secure-bancoazteca.mx-account.org,"Pago rechazado, actualiza tu método",Inicia sesión para activar tu bonificación.,http://santander-identidad.info/update,app_seguridad.apk,spam
191,notificaciones@afirme.com,Programación de transferencia exitosa,La transferencia programada para 12 de febrero quedó registrada.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
192,bloqueo@banregio-seguro.su,"Actividad inusual, valida tu sesión",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://hsbc-proteccion.top/session,,spam
193,no-reply@ci-bank.com,Alerta de movimiento en tu cuenta,La transferencia programada para 4 de abril quedó registrada.,https://www.cibanco.com/,,ham
194,servicio.cliente@inbursa.com,Código de verificación de un solo uso,La domiciliación por $6057.53 se aplicó a tu cuenta ****9310.,,aviso_domiciliacion.pdf,ham
195,alertas@citibanamex.com,Confirmación de pago de tarjeta,La domiciliación por $783.41 se aplicó a tu cuenta ****8026.,https://www.banregio.com/,estado_cuenta.pdf,ham
196,identidad@bbva-seguridad.mx.co,Verifica tu identidad para evitar suspensión,Confirma tu información y actualiza tus preguntas de seguridad.,http://short.url/secure-pay,,spam
197,help-desk@santander-identidad.info,Confirma tarjeta terminación ****6234,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://banorte-alerta.support/verify,token_instalador.exe,spam
198,comunicaciones@citibanamex.com,Alerta de movimiento en tu cuenta,Tu tarjeta terminación ****7458 está lista en la sucursal seleccionada.,,aviso_domiciliacion.pdf,ham
199,no-reply@inbursa.com,Recordatorio de corte de tarjeta,"Detectamos un inicio de sesión desde León. Si fuiste tú, ignora este mensaje.",https://www.banorte.com/,movimientos.csv,ham
200,tokens@banbajio.com,Confirmación de pago de tarjeta,"Detectamos un inicio de sesión desde CDMX. Si fuiste tú, ignora este mensaje.",https://www.bancoazteca.com.mx/,,ham
201,alerta@bbva-seguridad.mx.co,Comprueba tu dispositivo para continuar,Valida tu token para mantener activa la banca móvil.,http://bbva-seguridad.mx.co/login,token_instalador.exe,spam
202,estado.cuenta@banorte.com,Aviso de domiciliación ejecutada,Tu código de verificación es 547952. No lo compartas con nadie.,https://www.cibanco.com/,estado_cuenta.pdf,ham
203,bloqueo@banamex.mx.reintegro.live,Tu cuenta será cerrada en 24 horas,Valida tu token para mantener activa la banca móvil.,http://bit.ly/banco-verify-123,,spam
204,servicio.cliente@santander.com.mx,Notificación de acceso desde nuevo dispositivo,Se actualizó tu información de contacto correctamente.,https://www.hsbc.com.mx/,comprobante_pago.pdf,ham
205,banca.en.linea@hsbc.com.mx,Transferencia recibida,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.scotiabank.com.mx/,ticket_pago.pdf,ham
206,reembolso@banregio-seguro.su,"Reembolso disponible, confirma tus datos",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://short.url/secure-pay,comprobante.html,spam
207,verificacion@santander-identidad.info,Acceso no reconocido. Restablece tu contraseña,Inicia sesión para activar tu bonificación.,http://banorte-alerta.support/verify,acuse.rar,spam
208,estado.cuenta@afirme.com,Actualización de datos completada,La transferencia programada para 7 de noviembre quedó registrada.,https://www.citibanamex.com/,,ham
209,estado.cuenta@ci-bank.com,Transferencia recibida,La transferencia programada para 21 de febrero quedó registrada.,https://www.inbursa.com/,movimientos.csv,ham
210,reintegro@banregio-seguro.su,"Reembolso disponible, confirma tus datos",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://banorte-alerta.support/verify,token_instalador.exe,spam
211,noreply@banorte-alerta.support,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
212,seguridad@inbursa.com,Recordatorio de corte de tarjeta,Tu estado de cuenta de noviembre ya está disponible en banca en línea.,,aviso_domiciliacion.pdf,ham
213,servicio.cliente@bancoppel.com,Tu tarjeta está lista para entrega,La transferencia programada para 10 de marzo quedó registrada.,https://www.banorte.com/,estado_cuenta.pdf,ham
214,reintegro@azteca-ayuda.cc,Bloqueo temporal de tu cuenta,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://banorte-alerta.support/verify,acuse.rar,spam
215,pagos@santander.com.mx,Recordatorio de corte de tarjeta,Confirmamos el pago por $6444.83 de tu tarjeta terminación ****4703.,https://www.cibanco.com/,estado_cuenta.pdf,ham
216,verificacion@banregio-seguro.su,"Pago rechazado, actualiza tu método",Confirma tu información y actualiza tus preguntas de seguridad.,http://bbva.mx-login.safe-verify.com/ingreso,,spam
217,verificacion@secure-bancoazteca.mx-account.org,Acceso no reconocido. Restablece tu contraseña,Detectamos accesos extraños. Restablece tu contraseña ahora.,http://short.url/secure-pay,comprobante.html,spam
218,noreply@banregio-seguro.su,Verifica tu identidad para evitar suspensión,Actualiza tu método de pago para evitar cargos adicionales.,http://secure-bancoazteca.mx-account.org/confirm,app_seguridad.apk,spam
219,seguridad@santander.com.mx,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****2130 está lista en la sucursal seleccionada.,,,ham
220,soporte@santander-identidad.info,"Actividad inusual, valida tu sesión",Inicia sesión para activar tu bonificación.,http://hsbc-proteccion.top/session,,spam
221,identidad@santander-identidad.info,Acceso no reconocido. Restablece tu contraseña,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://banorte-alerta.support/verify,factura.zip,spam
222,estado.cuenta@banorte.com,Estado de cuenta disponible,Has recibido una transferencia por $11877.65 de Luis García.,https://www.bbva.mx/,aviso_domiciliacion.pdf,ham
223,reintegro@bbva.mx-login.safe-verify.com,"Pago rechazado, actualiza tu método",Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,http://secure-bancoazteca.mx-account.org/confirm,factura.zip,spam
224,banca.en.linea@hsbc.com.mx,Tu tarjeta está lista para entrega,La domiciliación por $7976.22 se aplicó a tu cuenta ****0619.,,estado_cuenta.pdf,ham
225,verificacion@santander-identidad.info,"Pago rechazado, actualiza tu método",Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,http://citibanamex-verifica.net/auth,,spam
226,verificacion@santander-identidad.info,Verifica tu identidad para evitar suspensión,Tu cuenta presenta inconsistencias. Reautentica tu dispositivo.,,acuse.rar,spam
227,servicio.cliente@banorte.com,Confirmación de pago de tarjeta,Tu estado de cuenta de noviembre ya está disponible en banca en línea.,,comprobante_pago.pdf,ham
228,verificacion@banregio-seguro.su,Confirma tarjeta terminación ****1289,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://secure-bancoazteca.mx-account.org/confirm,factura.zip,spam
229,noreply@azteca-ayuda.cc,"Actividad inusual, valida tu sesión",Actualiza tu método de pago para evitar cargos adicionales.,http://bbva-seguridad.mx.co/login,comprobante.html,spam
230,no-reply@citibanamex.com,Transferencia recibida,La transferencia programada para 9 de marzo quedó registrada.,https://www.bbva.mx/,ticket_pago.pdf,ham
231,comunicaciones@banregio.com,Confirmación de pago de tarjeta,La transferencia programada para 27 de noviembre quedó registrada.,,,ham
232,alerta@banorte-alerta.support,Tu cuenta será cerrada en 24 horas,Tu reembolso está listo. Proporciona tus datos bancarios para acreditar.,,,spam
233,estado.cuenta@santander.com.mx,Confirmación de pago de tarjeta,La domiciliación por $6623.26 se aplicó a tu cuenta ****6117.,https://www.afirme.com/,aviso_domiciliacion.pdf,ham
234,estado.cuenta@bbva.mx,Alerta de movimiento en tu cuenta,Tu estado de cuenta de noviembre ya está disponible en banca en línea.,,estado_cuenta.pdf,ham
235,seguridad@inbursa.com,Estado de cuenta disponible,Has recibido una transferencia por $6568.74 de Carlos Ruiz.,,aviso_domiciliacion.pdf,ham
236,reembolso@scotiabank-reclamos.me,Bloqueo temporal de tu cuenta,Valida tu token para mantener activa la banca móvil.,,token_instalador.exe,spam
237,identidad@bbva-seguridad.mx.co,Acceso no reconocido. Restablece tu contraseña,Confirma tu información y actualiza tus preguntas de seguridad.,http://santander-identidad.info/update,comprobante.html,spam
238,soporte@bancoppel-verify.io,Tu cuenta será cerrada en 24 horas,Pago rechazado. Vuelve a registrar tu tarjeta para continuar.,http://secure-bancoazteca.mx-account.org/confirm,comprobante.html,spam
239,reembolso@scotiabank-reclamos.me,"Pago rechazado, actualiza tu método",Valida tu token para mantener activa la banca móvil.,,acuse.rar,spam
240,soporte@banregio.com,Programación de transferencia exitosa,La domiciliación por $717.53 se aplicó a tu cuenta ****4371.,https://www.banregio.com/,comprobante_pago.pdf,ham
241,estado.cuenta@scotiabank.com.mx,Recordatorio de corte de tarjeta,Tu estado de cuenta de agosto ya está disponible en banca en línea.,https://www.hsbc.com.mx/,,ham
242,reembolso@scotiabank-reclamos.me,"Actividad inusual, valida tu sesión",Detectamos accesos extraños. Restablece tu contraseña ahora.,http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
243,alerta@banregio-seguro.su,Tu cuenta será cerrada en 24 horas,"Para evitar el cierre, inicia sesión y verifica aquí.",http://secure-bancoazteca.mx-account.org/confirm,acuse.rar,spam
244,servicio.cliente@citibanamex.com,Tu tarjeta está lista para entrega,Has recibido una transferencia por $3871.92 de Luis García.,,ticket_pago.pdf,ham
245,pagos@bancoazteca.com.mx,Aviso de domiciliación ejecutada,Tu tarjeta terminación ****9282 está lista en la sucursal seleccionada.,https://www.citibanamex.com/,comprobante_pago.pdf,ham
246,estado.cuenta@bbva.mx,Programación de transferencia exitosa,Se actualizó tu información de contacto correctamente.,https://www.citibanamex.com/,movimientos.csv,ham
247,verificacion@banamex.mx.reintegro.live,Recibe bonificación por lealtad,Se requiere un pago único administrativo para liberar tu paquete.,http://hsbc-proteccion.top/session,app_seguridad.apk,spam
248,actualizacion@secure-bancoazteca.mx-account.org,"Reembolso disponible, confirma tus datos",Inicia sesión para activar tu bonificación.,http://citibanamex-verifica.net/auth,acuse.rar,spam
249,actualizacion@secure-bancoazteca.mx-account.org,"Actividad inusual, valida tu sesión","Para evitar el cierre, inicia sesión y verifica aquí.",http://citibanamex-verifica.net/auth,,spam
250,notificaciones@afirme.com,Aviso de domiciliación ejecutada,La domiciliación por $1022.65 se aplicó a tu cuenta ****6519.,https://www.santander.com.mx/,comprobante_pago.pdf,ham
251,comunicaciones@inbursa.com,Transferencia recibida,Tu estado de cuenta de enero ya está disponible en banca en línea.,https://www.inbursa.com/,estado_cuenta.pdf,ham
252,servicio.cliente@bancoppel.com,Estado de cuenta disponible,Tu tarjeta terminación ****6154 está lista en la sucursal seleccionada.,https://www.banregio.com/,ticket_pago.pdf,ham
253,identidad@bbva.mx-login.safe-verify.com,"Reembolso disponible, confirma tus datos","Para evitar el cierre, inicia sesión y verifica aquí.",http://santander-identidad.info/update,app_seguridad.apk,spam
254,no-reply@bancoazteca.com.mx,Tu tarjeta está lista para entrega,Tu código de verificación es 678610. No lo compartas con nadie.,,comprobante_pago.pdf,ham
